"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Kernel\La57Cleanup","N/D","Pronta","Interattivo/Background","01/10/2024 19:22:27","0","Microsoft Corporation","%windir%\system32\la57setup.exe ","N/D","Questa attivit… pulisce i file binari di paging di 5 livello nei sistemi che non supportano il paging a 5 livelli.","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","00:05:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\LanguageComponentsInstaller\Installation","N/D","Pronta","Interattivo/Background","03/10/2024 15:49:22","0","Microsoft Corporation","Gestore COM","N/D","Installare i componenti lingua che corrispondono all'elenco di lingue dell'utente.","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","INTERACTIVE","Disabilitata","01:00:00","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\LanguageComponentsInstaller\ReconcileLanguageResources","N/D","Pronta","Interattivo/Background","03/10/2024 17:34:22","0","Microsoft Corporation","Gestore COM","N/D","Installa i componenti lingua che corrispondono all'elenco di lingue dell'utente.","Abilitata","Disabilitata","Non avviare se il sistema Š alimentato a batterie","INTERACTIVE","Disabilitata","01:00:00","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Location\Notifications","N/D","Pronta","Interattivo/Background","13/07/2024 09:47:34","-2147024713","N/D","%windir%\System32\LocationNotificationWindows.exe ","N/D","Notifica posizione","Abilitata","Disabilitata","","Authenticated Users","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Location\WindowsActionDialog","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","N/D","%windir%\System32\WindowsActionDialog.exe ","N/D","Notifica posizione","Abilitata","Disabilitata","","Authenticated Users","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Maintenance\WinSAT","N/D","Pronta","Interattivo/Background","27/09/2024 19:17:39","0","Microsoft","Gestore COM","N/D","Misura le prestazioni e le capacit… di un sistema","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","Administrators","Disabilitata","00:30:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Management\Autopilot\DetectHardwareChange","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\Autopilot.dll,-600)","Gestore COM","N/D","$(@%SystemRoot%\system32\Autopilot.dll,-602)","Disabilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Management\Autopilot\DetectHardwareChange","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\Autopilot.dll,-600)","Gestore COM","N/D","$(@%SystemRoot%\system32\Autopilot.dll,-602)","Disabilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Management\Autopilot\RemediateHardwareChange","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","$(@%SystemRoot%\system32\Autopilot.dll,-600)","Gestore COM","N/D","$(@%SystemRoot%\system32\Autopilot.dll,-603)","Disabilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Management\Provisioning\Cellular","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","N/D","%windir%\system32\ProvTool.exe /turn 7 /source CellStateChangeTask","N/D","N/D","Abilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Management\Provisioning\Logon","N/D","Pronta","Interattivo/Background","03/10/2024 16:20:49","0","N/D","%windir%\system32\ProvTool.exe /turn 5 /source LogonIdleTask","N/D","N/D","Abilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Management\Provisioning\MdmDiagnosticsCleanup","N/D","Disabilitato","Interattivo/Background","28/06/2024 20:17:48","0","N/D","%windir%\system32\MdmDiagnosticsTool.exe /clean","N/D","N/D","Disabilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Management\Provisioning\Retry","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","N/D","%windir%\system32\ProvTool.exe /turn 5 /source ProvRetryTask","N/D","N/D","Disabilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Management\Provisioning\RunOnReboot","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","N/D","%windir%\system32\ProvTool.exe /turn 5 /source ContinueSessionTask","N/D","N/D","Disabilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Maps\MapsToastTask","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","This task shows various Map related toasts","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","00:00:05","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Maps\MapsUpdateTask","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Questa attivit… controlla se sono disponibili aggiornamenti per le mappe scaricate per l'utilizzo offline. Se si disabilita questa attivit…, non sar… pi— possibile ricevere automaticamente notifica delle mappe aggiornate.","Disabilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","SERVIZIO DI RETE","Disabilitata","00:00:40","Dati di pianificazione non disponibili in questo formato.","Una sola volta, Ogni ora ","00:00:00","21/10/2014","N/D","N/D","N/D","24 ora/e, 0 minuto/i","Nessuno","Disabilitata","Disabilitata"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents","N/D","Pronta","Interattivo/Background","03/10/2024 21:11:08","-2147020576","Microsoft Corporation","Gestore COM","N/D","Consente di pianificare un'attivit… di diagnostica della memoria per gli eventi del sistema.","Abilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","Administrators","Disabilitata","02:00:00","Dati di pianificazione non disponibili in questo formato.","Quando si verifica un evento","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents","N/D","Pronta","Interattivo/Background","03/10/2024 21:11:08","-2147020576","Microsoft Corporation","Gestore COM","N/D","Consente di pianificare un'attivit… di diagnostica della memoria per gli eventi del sistema.","Abilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","Administrators","Disabilitata","02:00:00","Dati di pianificazione non disponibili in questo formato.","Quando si verifica un evento","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents","N/D","Pronta","Interattivo/Background","03/10/2024 21:11:08","-2147020576","Microsoft Corporation","Gestore COM","N/D","Consente di pianificare un'attivit… di diagnostica della memoria per gli eventi del sistema.","Abilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","Administrators","Disabilitata","02:00:00","Dati di pianificazione non disponibili in questo formato.","Quando si verifica un evento","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\MemoryDiagnostic\ProcessMemoryDiagnosticEvents","N/D","Pronta","Interattivo/Background","03/10/2024 21:11:08","-2147020576","Microsoft Corporation","Gestore COM","N/D","Consente di pianificare un'attivit… di diagnostica della memoria per gli eventi del sistema.","Abilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","Administrators","Disabilitata","02:00:00","Dati di pianificazione non disponibili in questo formato.","Quando si verifica un evento","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Consente di rilevare e attenuare i problemi della memoria fisica (RAM).","Disabilitata","Avvia solo se inattivo da  minuti, Se non inattivo riprova per  minuti Interrompi l'operazione se lo stato di inattivit… termina","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","Administrators","Disabilitata","02:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\MUI\Lpksetup","N/D","Pronta","Interattivo/Background","30/09/2024 22:06:36","0","Microsoft Corporation","C:\Windows\System32\lpksetup.exe -v","N/D","N/D","Abilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\MUI\LPRemove","N/D","Pronta","Interattivo/Background","03/10/2024 20:46:01","0","Microsoft Corporation","%windir%\system32\lpremove.exe ","N/D","Avvia strumento di pulizia Language Pack","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","SYSTEM","Disabilitata","09:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\MUI\Mcbuilder","N/D","Pronta","Interattivo/Background","28/06/2024 16:30:40","0","Microsoft Corporation","C:\Windows\System32\mcbuilder.exe ","N/D","N/D","Abilitata","Disabilitata","","SYSTEM","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Multimedia\SystemSoundsService","N/D","In esecuzione","Interattivo/Background","03/10/2024 15:34:21","267009","N/D","Gestore COM","N/D","Agente modalit… utente segnali acustici emessi dal sistema","Abilitata","Disabilitata","","Users","Disabilitata","Disabilitata","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\NetTrace\GatherNetworkInfo","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft","%windir%\system32\gatherNetworkInfo.vbs ","$(Arg1)","Agente di raccolta informazioni di rete","Abilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie","Users","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Solo su richiesta","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\NlaSvc\WiFiTask","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe nla","N/D","Attivit… in background per l'esecuzione di interazioni per utente e Web","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","00:10:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Offline Files\Background Synchronization","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Questa attivit… consente di controllare la sincronizzazione periodica dei file offline quando si utilizza la modalit… offline.","Disabilitata","Disabilitata","","Authenticated Users","Disabilitata","24:00:00","Dati di pianificazione non disponibili in questo formato.","Una sola volta, Ogni ora ","00:00:00","01/01/2008","N/D","N/D","N/D","2 ora/e, 0 minuto/i","Nessuno","Disabilitata","Disabilitata"
"NAGATO272","\Microsoft\Windows\Offline Files\Logon Synchronization","N/D","Disabilitato","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Questa attivit… consente di avviare la sincronizzazione dei file offline quando un utente accede al sistema.","Disabilitata","Disabilitata","Interrompi in modalit… di alimentazione a batterie, Non avviare se il sistema Š alimentato a batterie","Authenticated Users","Disabilitata","24:00:00","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\PI\SecureBootEncodeUEFI","01/01/2026 12:00:00","Pronta","Interattivo/Background","30/09/2024 22:11:37","0","N/D","%WINDIR%\system32\SecureBootEncodeUEFI.exe ","N/D","N/D","Abilitata","Disabilitata","","SYSTEM","Disabilitata","00:00:10","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\PI\SecureBootEncodeUEFI","01/01/2026 12:00:00","Pronta","Interattivo/Background","30/09/2024 22:11:37","0","N/D","%WINDIR%\system32\SecureBootEncodeUEFI.exe ","N/D","N/D","Abilitata","Disabilitata","","SYSTEM","Disabilitata","00:00:10","Dati di pianificazione non disponibili in questo formato.","All'avvio del sistema","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\PI\SecureBootEncodeUEFI","01/01/2026 12:00:00","Pronta","Interattivo/Background","30/09/2024 22:11:37","0","N/D","%WINDIR%\system32\SecureBootEncodeUEFI.exe ","N/D","N/D","Abilitata","Disabilitata","","SYSTEM","Disabilitata","00:00:10","Dati di pianificazione non disponibili in questo formato.","Ogni mese","12:00:00","31/12/2025","N/D","01, 15","Ogni mese","Disabilitata","Disabilitata","Disabilitata","Disabilitata"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"Nome host","Nome attivit…","Prossima esecuzione","Stato","Modalit… accesso","Ultima esecuzione","Ultimo esito","Autore","Attivit… da eseguire","Avvio in","Commento","Stato attivit… pianificata","Tempo di inattivit…","Risparmio energia","Esegui come utente","Elimina l'attivit… se non ripianificata","Interrompi l'attivit… se Š in esecuzione da X ore e X minuti","Pianificazione","Tipo di pianificazione","Ora di avvio","Data di avvio","Data di fine","giorni","mesi","Ripeti: Ogni","Ripeti: Fino a: Ora","Ripeti: Fino a: Durata","Ripeti: Interrompi se ancora in esecuzione"
"NAGATO272","\Microsoft\Windows\Plug and Play\Device Install Group Policy","N/D","Pronta","Interattivo/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","Gestore COM","N/D","Gestore delle modifiche dei criteri di gruppo dell'installazione dei dispositivi","Abilitata","Disabilitata","","SYSTEM","Disabilitata","24:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Plug and Play\Device Install Reboot Required","N/D","Pronta","Interattivo/Background","03/10/2024 15:34:21","0","Microsoft Corporation","Gestore COM","N/D","Notifica all'utente che Š necessario riavviare Windows per completare la configurazione di un dispositivo.","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","Non definito","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
"NAGATO272","\Microsoft\Windows\Plug and Play\Device Install Reboot Required","N/D","Pronta","Interattivo/Background","03/10/2024 15:34:21","0","Microsoft Corporation","Gestore COM","N/D","Notifica all'utente che Š necessario riavviare Windows per completare la configurazione di un dispositivo.","Abilitata","Disabilitata","","INTERACTIVE","Disabilitata","72:00:00","Dati di pianificazione non disponibili in questo formato.","All'accesso","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D","N/D"
